element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,team_id,element_type,first_name,second_name,web_name,team,short_name,opponent_id,opponent,opponent_short_name,position
11,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-35801,74667,519,36320,11,1,2,Benjamin,White,White,Arsenal,ARS,12,Liverpool,LIV,DEF
11,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-15404,61995,812,16216,11,1,2,Benjamin,White,White,Arsenal,ARS,16,Nott'm Forest,NFO,DEF
11,41,13,0,True,2025-09-21T15:30:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-7097,56808,1137,8234,11,1,2,Benjamin,White,White,Arsenal,ARS,13,Man City,MCI,DEF
11,58,15,0,False,2025-09-28T15:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-4042,53924,1073,5115,11,1,2,Benjamin,White,White,Arsenal,ARS,15,Newcastle,NEW,DEF
11,61,19,0,True,2025-10-04T14:00:00Z,2,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-1487,53910,1842,3329,11,1,2,Benjamin,White,White,Arsenal,ARS,19,West Ham,WHU,DEF
11,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-2377,53039,1852,4229,11,1,2,Benjamin,White,White,Arsenal,ARS,10,Fulham,FUL,DEF
13,9,14,0,False,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,51990,0,0,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,14,Man Utd,MUN,DEF
13,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1976,63039,6242,8218,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,11,Leeds,LEE,DEF
13,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-5304,66108,4594,9898,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,12,Liverpool,LIV,DEF
13,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-2534,62758,4064,6598,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,16,Nott'm Forest,NFO,DEF
13,41,13,0,True,2025-09-21T15:30:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-2412,60908,2185,4597,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,13,Man City,MCI,DEF
13,58,15,0,False,2025-09-28T15:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1775,60287,2387,4162,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,15,Newcastle,NEW,DEF
13,61,19,0,True,2025-10-04T14:00:00Z,2,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-1654,59227,2098,3752,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,19,West Ham,WHU,DEF
13,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-603,60235,3347,3950,13,1,2,Brayden,Clarke,Clarke,Arsenal,ARS,10,Fulham,FUL,DEF
14,9,14,0,False,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,15532,0,0,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,14,Man Utd,MUN,DEF
14,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1317,18861,1462,2779,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,11,Leeds,LEE,DEF
14,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1984,19634,945,2929,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,12,Liverpool,LIV,DEF
14,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-963,18820,834,1797,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,16,Nott'm Forest,NFO,DEF
14,41,13,0,True,2025-09-21T15:30:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,2388,24750,4159,1771,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,13,Man City,MCI,DEF
14,58,15,0,False,2025-09-28T15:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-580,22838,2818,3398,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,15,Newcastle,NEW,DEF
14,61,19,0,True,2025-10-04T14:00:00Z,2,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-2272,19705,0,2272,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,19,West Ham,WHU,DEF
14,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-1785,17977,0,1785,14,1,2,Maldini,Kacurri,Kacurri,Arsenal,ARS,10,Fulham,FUL,DEF
15,9,14,0,False,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,15940,0,0,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,14,Man Utd,MUN,DEF
15,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1258,19597,1107,2365,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,11,Leeds,LEE,DEF
15,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-2120,19494,804,2924,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,12,Liverpool,LIV,DEF
15,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-935,19621,826,1761,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,16,Nott'm Forest,NFO,DEF
15,41,13,0,True,2025-09-21T15:30:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-316,20662,1031,1347,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,13,Man City,MCI,DEF
15,58,15,0,False,2025-09-28T15:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,3524,28880,5332,1808,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,15,Newcastle,NEW,DEF
15,61,19,0,True,2025-10-04T14:00:00Z,2,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,972,26585,2802,1830,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,19,West Ham,WHU,DEF
15,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-1252,25659,620,1872,15,1,2,Josh,Nichols,Nichols,Arsenal,ARS,10,Fulham,FUL,DEF
16,9,14,3,False,2025-08-17T15:30:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,0,7,12.0,16.4,7.0,3.5,0,2,3,5,1.0,0.15,0.09,0.24,1.52,100,0,1602493,0,0,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,14,Man Utd,MUN,MID
16,11,11,6,True,2025-08-23T16:30:00Z,5,0,2,False,52,1,0,0,0,0,0,0,0,0,0,0,27,40.4,30.4,21.0,9.2,0,4,0,4,1.0,0.11,0.03,0.14,0.17,100,43708,1870918,152171,108463,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,11,Leeds,LEE,MID
16,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,-986673,783017,55049,1041722,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,12,Liverpool,LIV,MID
16,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,98,-368029,500371,5237,373266,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,16,Nott'm Forest,NFO,MID
16,41,13,1,True,2025-09-21T15:30:00Z,1,1,5,False,45,0,0,0,0,0,0,0,0,0,0,0,7,5.6,32.3,7.0,4.5,0,3,0,3,0.0,0.04,0.21,0.25,0.34,98,-95794,415767,1687,97481,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,13,Man City,MCI,MID
16,58,15,2,False,2025-09-28T15:30:00Z,1,2,6,False,69,0,0,0,1,0,0,0,0,0,0,0,10,4.4,11.4,30.0,4.6,0,5,0,5,1.0,0.08,0.01,0.09,0.53,98,170221,603258,223085,52864,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,15,Newcastle,NEW,MID
16,61,19,8,True,2025-10-04T14:00:00Z,2,0,7,False,90,1,0,1,0,0,0,0,0,0,0,0,22,38.8,23.6,31.0,9.3,1,4,2,7,1.0,0.84,1.11,1.95,0.49,98,372696,1011817,404709,32013,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,19,West Ham,WHU,MID
16,74,10,7,False,2025-10-18T16:30:00Z,0,1,8,False,90,0,0,1,0,0,0,0,0,0,0,2,28,28.8,80.3,44.0,15.3,1,9,2,12,1.0,0.07,0.55,0.62,0.44,99,532857,1559467,571887,39030,16,1,3,Bukayo,Saka,Saka,Arsenal,ARS,10,Fulham,FUL,MID
17,9,14,5,False,2025-08-17T15:30:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,0,16,17.8,20.3,17.0,5.5,6,7,1,14,1.0,0.09,0.29,0.38,1.52,80,0,305385,0,0,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,14,Man Utd,MUN,MID
17,11,11,1,True,2025-08-23T16:30:00Z,5,0,2,False,37,0,0,0,0,0,0,0,0,0,0,0,5,1.6,4.4,3.0,0.9,0,1,1,2,1.0,0.05,0.05,0.1,0.17,80,14058,421888,48916,34858,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,11,Leeds,LEE,MID
17,25,12,1,False,2025-08-31T15:30:00Z,1,0,3,False,20,0,0,0,1,0,0,0,0,0,0,0,3,1.4,2.2,2.0,0.6,0,1,0,1,0.0,0.0,0.01,0.01,0.25,79,-141480,281805,8169,149649,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,12,Liverpool,LIV,MID
17,31,16,1,True,2025-09-13T11:30:00Z,3,0,4,False,17,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5.2,0.0,0.5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,79,4161,317226,42800,38639,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,16,Nott'm Forest,NFO,MID
17,41,13,0,True,2025-09-21T15:30:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,-69806,245860,2332,72138,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,13,Man City,MCI,MID
17,58,15,4,False,2025-09-28T15:30:00Z,1,2,6,False,8,0,1,0,0,0,0,0,0,0,0,0,16,19.0,16.4,0.0,3.5,0,1,0,1,0.0,0.0,0.25,0.25,0.08,79,-33028,215192,569,33597,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,15,Newcastle,NEW,MID
17,61,19,1,True,2025-10-04T14:00:00Z,2,0,7,False,29,0,0,0,0,0,0,0,0,0,0,0,4,3.2,16.5,0.0,2.0,0,0,1,1,1.0,0.0,0.21,0.21,0.34,79,17816,239807,26642,8826,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,19,West Ham,WHU,MID
17,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,-38829,200434,3440,42269,17,1,3,Martin,Ødegaard,Ødegaard,Arsenal,ARS,10,Fulham,FUL,MID
18,9,14,1,False,2025-08-17T15:30:00Z,0,1,1,False,30,0,0,0,0,0,0,0,0,0,0,0,2,1.6,10.7,2.0,1.4,0,0,0,0,0.0,0.0,0.02,0.02,0.82,70,0,109369,0,0,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,14,Man Utd,MUN,MID
18,11,11,3,True,2025-08-23T16:30:00Z,5,0,2,False,63,0,0,1,0,0,0,0,0,0,0,0,10,5.6,26.9,10.0,4.3,0,3,0,3,1.0,0.0,0.09,0.09,0.17,70,-16415,106477,3424,19839,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,11,Leeds,LEE,MID
18,25,12,2,False,2025-08-31T15:30:00Z,1,0,3,False,88,0,0,0,1,0,0,0,0,0,0,0,5,0.0,1.6,38.0,3.9,0,2,0,2,1.0,0.14,0.03,0.17,0.4,70,-6043,107118,11333,17376,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,12,Liverpool,LIV,MID
18,31,16,3,True,2025-09-13T11:30:00Z,3,0,4,False,78,0,0,1,0,0,0,0,0,0,0,0,24,22.6,70.8,26.0,11.9,1,3,3,7,1.0,0.0,0.71,0.71,0.1,70,55350,182063,74076,18726,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,16,Nott'm Forest,NFO,MID
18,41,13,1,True,2025-09-21T15:30:00Z,1,1,5,False,45,0,0,0,1,0,0,0,0,0,0,0,-2,0.4,1.7,29.0,3.1,0,2,0,2,1.0,0.15,0.01,0.16,0.55,70,25843,206030,50089,24246,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,13,Man City,MCI,MID
18,58,15,0,False,2025-09-28T15:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,70,-74463,129153,9543,84006,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,15,Newcastle,NEW,MID
18,61,19,0,True,2025-10-04T14:00:00Z,2,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,69,-31901,100197,206,32107,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,19,West Ham,WHU,MID
18,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,69,-17126,83857,109,17235,18,1,3,Noni,Madueke,Madueke,Arsenal,ARS,10,Fulham,FUL,MID
19,9,14,1,False,2025-08-17T15:30:00Z,0,1,1,False,59,0,0,0,0,0,0,0,0,0,0,0,8,6.2,10.3,21.0,3.8,0,3,1,4,1.0,0.02,0.01,0.03,0.7,70,0,139808,0,0,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,14,Man Utd,MUN,MID
19,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,70,-9841,150752,9660,19501,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,11,Leeds,LEE,MID
19,25,12,3,False,2025-08-31T15:30:00Z,1,0,3,False,69,0,0,1,0,0,0,0,0,0,0,0,9,1.4,0.4,6.0,0.8,0,2,1,3,1.0,0.0,0.0,0.0,0.28,69,-29290,127440,4767,34057,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,12,Liverpool,LIV,MID
19,31,16,1,True,2025-09-13T11:30:00Z,3,0,4,False,12,0,0,0,0,0,0,0,0,0,0,0,4,2.0,4.3,0.0,0.6,0,1,0,1,0.0,0.0,0.0,0.0,0.1,69,-9513,123532,5235,14748,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,16,Nott'm Forest,NFO,MID
19,41,13,7,True,2025-09-21T15:30:00Z,1,1,5,False,10,1,0,0,0,0,0,0,0,0,0,1,22,33.0,0.3,17.0,5.0,0,0,0,0,0.0,0.16,0.0,0.16,0.25,69,-9879,116281,3506,13385,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,13,Man City,MCI,MID
19,58,15,1,False,2025-09-28T15:30:00Z,1,2,6,False,20,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.5,4.0,0.7,1,2,0,3,0.0,0.05,0.01,0.06,0.08,69,13052,134644,20680,7628,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,15,Newcastle,NEW,MID
19,61,19,1,True,2025-10-04T14:00:00Z,2,0,7,False,11,0,0,0,0,0,0,0,0,0,0,0,3,2.0,14.0,2.0,1.8,1,1,0,2,0.0,0.0,0.06,0.06,0.13,69,11827,149452,21805,9978,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,19,West Ham,WHU,MID
19,74,10,1,False,2025-10-18T16:30:00Z,0,1,8,False,9,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.5,41.0,4.5,0,1,1,2,0.0,0.52,0.0,0.52,0.04,69,-4544,147028,13037,17581,19,1,3,Gabriel,Martinelli Silva,Martinelli,Arsenal,ARS,10,Fulham,FUL,MID
20,9,14,0,False,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,70,0,38245,0,0,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,14,Man Utd,MUN,MID
20,11,11,1,True,2025-08-23T16:30:00Z,5,0,2,False,37,0,0,0,0,0,0,0,0,0,0,0,4,5.4,21.5,4.0,3.1,0,0,0,0,0.0,0.07,0.03,0.1,0.0,70,-6276,35043,868,7144,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,11,Leeds,LEE,MID
20,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,69,-4281,33601,1464,5745,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,12,Liverpool,LIV,MID
20,31,16,4,True,2025-09-13T11:30:00Z,3,0,4,False,11,0,1,0,0,0,0,0,0,0,0,0,12,17.2,10.5,4.0,3.2,0,0,0,0,0.0,0.0,0.26,0.26,0.1,69,-3952,30724,848,4800,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,16,Nott'm Forest,NFO,MID
20,41,13,2,True,2025-09-21T15:30:00Z,1,1,5,False,83,0,0,0,1,0,0,0,0,0,0,0,13,7.6,4.3,17.0,2.9,2,1,1,4,1.0,0.14,0.07,0.21,0.89,69,-407,31485,1557,1964,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,13,Man City,MCI,MID
20,58,15,2,False,2025-09-28T15:30:00Z,1,2,6,False,87,0,0,0,1,0,0,0,0,0,0,0,5,2.4,17.0,12.0,3.1,0,2,0,2,1.0,0.33,0.12,0.45,0.58,69,361,32855,2339,1978,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,15,Newcastle,NEW,MID
20,61,19,3,True,2025-10-04T14:00:00Z,2,0,7,False,74,0,0,1,0,0,0,0,0,0,0,0,16,10.8,28.5,20.0,5.9,1,1,2,4,1.0,0.12,0.09,0.21,0.36,69,1933,35798,3969,2036,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,19,West Ham,WHU,MID
20,74,10,10,False,2025-10-18T16:30:00Z,0,1,8,False,80,1,0,1,0,0,0,0,0,0,0,2,28,33.2,18.2,56.0,10.7,2,4,0,6,1.0,0.6,0.07,0.67,0.4,69,837,37573,3802,2965,20,1,3,Leandro,Trossard,Trossard,Arsenal,ARS,10,Fulham,FUL,MID
21,9,14,6,False,2025-08-17T15:30:00Z,0,1,1,False,82,0,1,1,0,0,0,0,0,0,0,0,14,2.6,1.3,8.0,1.2,1,3,0,4,1.0,0.13,0.01,0.14,1.04,65,0,728172,0,0,21,1,3,Declan,Rice,Rice,Arsenal,ARS,14,Man Utd,MUN,MID
21,11,11,6,True,2025-08-23T16:30:00Z,5,0,2,False,90,0,1,1,0,0,0,0,0,0,0,0,26,25.2,50.0,2.0,7.7,0,3,0,3,1.0,0.0,0.54,0.54,0.17,65,22586,902701,90194,67608,21,1,3,Declan,Rice,Rice,Arsenal,ARS,11,Leeds,LEE,MID
21,25,12,4,False,2025-08-31T15:30:00Z,1,0,3,False,90,0,0,0,1,0,0,0,0,0,0,0,13,13.2,22.7,3.0,3.9,6,7,0,13,1.0,0.02,0.1,0.12,0.52,65,16588,978824,106036,89448,21,1,3,Declan,Rice,Rice,Arsenal,ARS,12,Liverpool,LIV,MID
21,31,16,1,True,2025-09-13T11:30:00Z,3,0,4,False,22,0,0,0,0,0,0,0,0,0,0,0,1,3.4,1.3,2.0,0.7,0,2,1,3,0.0,0.0,0.03,0.03,0.1,65,49222,1084679,125238,76016,21,1,3,Declan,Rice,Rice,Arsenal,ARS,16,Nott'm Forest,NFO,MID
21,41,13,3,True,2025-09-21T15:30:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,1,22,18.8,37.0,0.0,5.6,1,6,2,9,1.0,0.0,0.16,0.16,0.89,65,-86541,1005474,33687,120228,21,1,3,Declan,Rice,Rice,Arsenal,ARS,13,Man City,MCI,MID
21,58,15,9,False,2025-09-28T15:30:00Z,1,2,6,False,90,0,1,0,1,0,0,0,0,0,0,2,33,47.6,53.7,4.0,10.5,4,5,3,12,1.0,0.0,0.2,0.2,0.61,65,-69243,949283,28350,97593,21,1,3,Declan,Rice,Rice,Arsenal,ARS,15,Newcastle,NEW,MID
21,61,19,11,True,2025-10-04T14:00:00Z,2,0,7,False,78,1,0,1,0,0,0,0,0,0,0,3,45,45.6,40.4,23.0,10.9,2,3,0,5,1.0,0.32,0.12,0.44,0.36,65,62858,1033670,106096,43238,21,1,3,Declan,Rice,Rice,Arsenal,ARS,19,West Ham,WHU,MID
21,74,10,3,False,2025-10-18T16:30:00Z,0,1,8,False,90,0,0,1,0,0,0,0,0,0,0,0,10,15.6,19.5,1.0,3.6,3,2,0,5,1.0,0.03,0.08,0.11,0.44,65,184365,1233335,249814,65449,21,1,3,Declan,Rice,Rice,Arsenal,ARS,10,Fulham,FUL,MID
22,9,14,1,False,2025-08-17T15:30:00Z,0,1,1,False,7,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.0,0.0,0.1,1,0,0,1,0.0,0.0,0.0,0.0,0.49,60,0,61676,0,0,22,1,3,Mikel,Merino Zazón,Merino,Arsenal,ARS,14,Man Utd,MUN,MID
22,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60,-12605,58027,4431,17036,22,1,3,Mikel,Merino Zazón,Merino,Arsenal,ARS,11,Leeds,LEE,MID
22,25,12,3,False,2025-08-31T15:30:00Z,1,0,3,False,69,0,0,1,0,0,0,0,0,0,0,0,6,5.2,2.3,0.0,0.8,0,2,3,5,1.0,0.0,0.02,0.02,0.28,59,-16276,43807,1780,18056,22,1,3,Mikel,Merino Zazón,Merino,Arsenal,ARS,12,Liverpool,LIV,MID
22,31,16,3,True,2025-09-13T11:30:00Z,3,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,15,13.2,20.3,33.0,6.7,2,8,0,10,1.0,0.13,0.07,0.2,0.2,59,5276,54618,13332,8056,22,1,3,Mikel,Merino Zazón,Merino,Arsenal,ARS,16,Nott'm Forest,NFO,MID
22,41,13,1,True,2025-09-21T15:30:00Z,1,1,5,False,45,0,0,0,1,0,0,0,0,0,0,0,6,8.8,17.3,0.0,2.6,2,4,1,7,1.0,0.0,0.03,0.03,0.55,59,5709,63562,14232,8523,22,1,3,Mikel,Merino Zazón,Merino,Arsenal,ARS,13,Man City,MCI,MID
22,58,15,6,False,2025-09-28T15:30:00Z,1,2,6,False,20,1,0,0,0,0,0,0,0,0,0,0,23,35.2,0.1,19.0,5.4,1,1,1,3,0.0,0.05,0.0,0.05,0.08,59,-1712,63505,8536,10248,22,1,3,Mikel,Merino Zazón,Merino,Arsenal,ARS,15,Newcastle,NEW,MID
